nohup: ignoring input
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --contrastive
74 1759225754.622209 0.0484464168548584
75 1759225754.7362814 0.11393976211547852
76 1759225757.0458102 2.3094217777252197
77 1759225757.357284 0.3113594055175781
78 1759225757.4002466 0.04284238815307617
79 1759225757.4339335 0.03358292579650879
80 1759225757.4942102 0.060160160064697266
81 1759225757.560949 0.06664252281188965
82 1759225757.6524286 0.09136295318603516
83 1759225757.7238708 0.0713341236114502
84 1759225759.9406846 2.216715097427368
85 1759225760.076684 0.13587093353271484
86 1759225760.4000988 0.32329511642456055
87 1759225761.716783 1.316488265991211
88 1759225761.7794468 0.06255841255187988
89 1759225761.8561137 0.07655453681945801
90 1759225761.9356441 0.07939553260803223
91 1759225762.0135393 0.07778382301330566
92 1759225762.1258724 0.11222195625305176
93 1759225762.2134423 0.0874624252319336
94 1759225762.271525 0.057985544204711914
95 1759225762.322319 0.0506899356842041
96 1759225762.4058743 0.08345842361450195
97 1759225762.494008 0.08803129196166992
98 1759225762.5437973 0.04968833923339844
99 1759225762.6425972 0.09870052337646484
100 1759225762.7834601 0.14073848724365234
101 1759225762.9296849 0.14610695838928223
102 1759225763.0729992 0.1432046890258789
103 1759225763.1830077 0.10989689826965332
104 1759225763.3132975 0.13019227981567383
105 1759225763.3743846 0.060990333557128906
106 1759225763.4531167 0.0786130428314209
107 1759225763.6093218 0.15606331825256348
108 1759225763.7730625 0.16362643241882324
109 1759225763.8270504 0.05381321907043457
110 1759225764.3405466 0.5133404731750488
111 1759225764.453327 0.11265182495117188
112 1759225764.5566015 0.10315680503845215
113 1759225764.6093261 0.05259251594543457
114 1759225764.9642785 0.3548457622528076
115 1759225765.3322394 0.36784958839416504
116 1759225765.4028747 0.07052493095397949
117 1759225765.49994 0.09696269035339355
118 1759225766.2597167 0.7596678733825684
119 1759225766.4213593 0.16150999069213867
120 1759225766.515525 0.09404850006103516
121 1759225766.56533 0.0496983528137207
122 1759225766.621005 0.055573463439941406
123 1759225766.6800942 0.058977365493774414
124 1759225766.816421 0.13615894317626953
125 1759225770.012951 3.196404218673706
126 1759225770.1232116 0.11015486717224121
127 1759225770.1759834 0.05268716812133789
128 1759225770.2812552 0.1051797866821289
129 1759225770.334638 0.053278446197509766
130 1759225770.4426405 0.10791206359863281
131 1759225770.4993284 0.056572675704956055
132 1759225770.545527 0.046108245849609375
133 1759225777.6453831 7.099742650985718
134 1759225777.7286708 0.08314013481140137
135 1759225777.7938135 0.06503629684448242
136 1759225777.857048 0.06308865547180176
137 1759225778.0924654 0.23525619506835938
138 1759225778.2077076 0.11511039733886719
139 1759225778.278378 0.07055020332336426
140 1759225778.8564422 0.5779554843902588
141 1759225778.9124699 0.055857181549072266
142 1759225778.9968176 0.0842432975769043
143 1759225779.225818 0.22888922691345215
144 1759225779.4273405 0.20141077041625977
145 1759225779.744809 0.3173515796661377
146 1759225779.8650467 0.12011528015136719
147 1759225779.9162607 0.051045894622802734
148 1759225779.988939 0.0725867748260498
149 1759225780.060319 0.07126832008361816
150 1759225780.3340893 0.273665189743042
151 1759225801.4340444 21.099787950515747
152 1759225801.5333743 0.09916186332702637
153 1759225801.5845695 0.05108785629272461
154 1759225801.6434526 0.058753013610839844
155 1759225801.702189 0.05860543251037598
156 1759225801.7728972 0.07059550285339355
157 1759225801.852035 0.07901215553283691
158 1759225802.2806618 0.42847204208374023
159 1759225802.3175488 0.03676247596740723
160 1759225802.4082842 0.09060072898864746
161 1759225802.516792 0.10837578773498535
162 1759225883.8304245 81.31349873542786
163 1759225893.3522258 9.52162480354309
164 1759226287.0860806 393.7337214946747
165 1759226287.1767406 0.06933808326721191
166 1759226287.218998 0.04215693473815918
167 1759226287.3332384 0.11413216590881348
168 1759226287.4452195 0.11187601089477539
169 1759226287.488288 0.04297661781311035
170 1759226287.5405617 0.05218839645385742
171 1759226290.700451 3.1598076820373535
172 1759226290.7546282 0.054051876068115234
173 1759226290.8372173 0.08250260353088379
174 1759226290.88045 0.043154001235961914
175 1759226291.2692988 0.38875508308410645
176 1759226291.4196184 0.1502525806427002
177 1759226291.610831 0.19112420082092285
178 1759226291.662102 0.05118608474731445
179 1759226291.8188987 0.1566450595855713
180 1759226291.8820388 0.06302905082702637
181 1759226292.025757 0.14360880851745605
182 1759226292.0835505 0.057701826095581055
183 1759226292.1402748 0.05663442611694336
184 1759226292.2279983 0.08762407302856445
185 1759226422.667964 130.43986797332764
186 1759226436.086633 13.41434931755066
187 1759226436.1427999 0.056061744689941406
188 1759226436.1937616 0.05090618133544922
189 1759226436.343911 0.15008115768432617
190 1759226436.4733448 0.1293041706085205
191 1759226436.5212288 0.04777884483337402
192 1759226436.6402347 0.11891007423400879
193 1759226436.6836398 0.043298959732055664
194 1759226436.7534373 0.06972551345825195
195 1759226436.843637 0.09012508392333984
196 1759226436.9069993 0.06329965591430664
197 1759226436.9658945 0.05883383750915527
198 1759226437.040546 0.07457375526428223
199 1759226437.943374 0.9027087688446045
Total time: 1462.456882238388
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_column_queries_200/queries_7_columns/queries_7_columns_plans --train_label_file workloads/stats/varying_column_queries_200/queries_7_columns/queries_7_columns_time.txt --save_folder workloads/stats/varying_column_queries_200/queries_7_columns --predict_query_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns.sql --predict_label_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns_time.txt --contrastive
0 1759226440.797582 0.10072970390319824
1 1759226440.9746673 0.1769869327545166
2 1759226441.0387018 0.06396079063415527
3 1759226441.1805058 0.1416943073272705
4 1759226441.413363 0.23271632194519043
5 1759226441.5049605 0.09146881103515625
6 1759226441.7716763 0.26659584045410156
7 1759226442.4377706 0.6659724712371826
8 1759226442.4793248 0.04144620895385742
9 1759226442.5508382 0.07142305374145508
10 1759226486.857937 44.30698895454407
11 1759226486.937608 0.07955646514892578
12 1759226487.1359916 0.19826912879943848
13 1759226487.2115664 0.0754232406616211
14 1759226487.4601035 0.24841666221618652
15 1759226487.9718258 0.5115692615509033
16 1759226488.0080373 0.03608226776123047
17 1759226488.095245 0.08713960647583008
18 1759226488.1505866 0.05525851249694824
19 1759226488.2365181 0.08583354949951172
20 1759226488.3313148 0.09469461441040039
21 1759226488.4955611 0.1641526222229004
22 1759226540.720551 52.22490048408508
23 1759226549.8088036 9.088135480880737
24 1759226549.9598753 0.15098142623901367
25 1759226552.3752093 2.4152050018310547
26 1759226552.4666443 0.09134125709533691
27 1759226552.5268252 0.06012082099914551
28 1759226552.5704234 0.04347801208496094
29 1759226552.6550586 0.08452677726745605
30 1759226552.757591 0.10235428810119629
31 1759226656.813334 104.0556333065033
32 1759226656.9985495 0.16840577125549316
33 1759226657.1272936 0.12862515449523926
34 1759226657.2109368 0.08353853225708008
35 1759226657.284897 0.07384943962097168
36 1759226657.9974315 0.7124364376068115
37 1759226658.7626147 0.7650852203369141
38 1759226658.8441765 0.08146858215332031
39 1759226659.276605 0.43231916427612305
40 1759226659.5869691 0.3103024959564209
41 1759226659.775485 0.18845462799072266
42 1759226659.8383017 0.06273555755615234
43 1759226659.9272053 0.08875274658203125
44 1759226665.712362 5.7850260734558105
45 1759226665.9919715 0.2794783115386963
46 1759226666.0726483 0.08056187629699707
47 1759226666.114862 0.04216289520263672
48 1759226666.1808176 0.06589913368225098
49 1759226666.362307 0.18142366409301758
50 1759226666.413057 0.05064988136291504
51 1759226666.451448 0.03824448585510254
52 1759226666.4928644 0.04130411148071289
53 1759226666.7325401 0.2395782470703125
54 1759226666.9683504 0.23568511009216309
55 1759226667.0352578 0.06676363945007324
56 1759226667.0759907 0.04064059257507324
57 1759226667.123189 0.04709887504577637
58 1759226667.252507 0.12922906875610352
59 1759226667.322599 0.07001090049743652
60 1759226667.478069 0.15536808967590332
61 1759226667.5194864 0.04125547409057617
62 1759226667.6340454 0.1144871711730957
63 1759226667.9494581 0.315349817276001
64 1759226668.053786 0.10420560836791992
65 1759226668.1163785 0.062485456466674805
66 1759226695.5947735 27.47827982902527
67 1759226695.717039 0.12215280532836914
68 1759226695.7981825 0.08104610443115234
69 1759227221.2560015 525.457713842392
70 1759227221.4729137 0.16852068901062012
71 1759227221.8460274 0.3729984760284424
72 1759227222.1066785 0.2605316638946533
73 1759227222.187062 0.08027076721191406
74 1759227222.2262182 0.03903031349182129
75 1759227222.3187838 0.09247517585754395
76 1759227224.6339133 2.3150386810302734
77 1759227224.750564 0.11657905578613281
78 1759227224.7917497 0.04104208946228027
79 1759227224.8186662 0.026821374893188477
80 1759227224.8717144 0.052954673767089844
81 1759227224.930232 0.05841541290283203
82 1759227225.0155206 0.08520054817199707
83 1759227225.1157742 0.10019588470458984
84 1759227227.1000838 1.9842164516448975
85 1759227227.2274082 0.1271357536315918
86 1759227227.7458243 0.5182943344116211
87 1759227229.3680136 1.622079849243164
88 1759227229.4195888 0.051445960998535156
89 1759227229.4845629 0.06487107276916504
90 1759227229.556864 0.0721733570098877
91 1759227229.6300898 0.0731053352355957
92 1759227229.7288344 0.09868049621582031
93 1759227229.803315 0.07436299324035645
94 1759227229.8610358 0.05761551856994629
95 1759227229.9037974 0.042641401290893555
96 1759227229.9988267 0.094940185546875
97 1759227230.0936694 0.09478020668029785
98 1759227230.145728 0.05200505256652832
99 1759227230.2303 0.08450984954833984
100 1759227230.3628027 0.13240385055541992
101 1759227230.6912606 0.32836031913757324
102 1759227230.7929335 0.10156846046447754
103 1759227230.899624 0.10656499862670898
104 1759227231.0262628 0.12654614448547363
105 1759227231.075567 0.04919266700744629
106 1759227231.143737 0.06808137893676758
107 1759227231.300024 0.15619111061096191
108 1759227231.8975956 0.5974564552307129
109 1759227231.940672 0.042963266372680664
110 1759227232.462487 0.5217227935791016
111 1759227232.573875 0.1112828254699707
112 1759227232.661531 0.0875997543334961
113 1759227232.7066696 0.045055389404296875
114 1759227232.8098147 0.10308551788330078
115 1759227233.4483342 0.6384449005126953
116 1759227233.5013907 0.0529935359954834
117 1759227233.5826504 0.08120942115783691
118 1759227234.408213 0.8254384994506836
119 1759227234.5264268 0.11807370185852051
120 1759227234.6072543 0.08072686195373535
121 1759227234.6464272 0.03907489776611328
122 1759227234.6898475 0.04329657554626465
123 1759227234.7397006 0.04975628852844238
124 1759227234.8495083 0.10970854759216309
125 1759227238.192131 3.34250545501709
126 1759227238.2886534 0.09637212753295898
127 1759227238.332227 0.0434567928314209
128 1759227238.420197 0.08782148361206055
129 1759227238.469513 0.04922676086425781
130 1759227238.5510738 0.08146071434020996
131 1759227238.6037834 0.05256390571594238
132 1759227238.6962624 0.09239482879638672
133 1759227245.8469677 7.150639295578003
134 1759227246.042533 0.19547247886657715
135 1759227246.1752732 0.13266921043395996
136 1759227246.2242858 0.04895281791687012
137 1759227246.4466417 0.22228217124938965
138 1759227246.5517519 0.1049811840057373
139 1759227246.6199074 0.06801819801330566
140 1759227247.2958262 0.6758067607879639
141 1759227247.4059658 0.11005544662475586
142 1759227247.4869876 0.08097600936889648
143 1759227247.6913195 0.2042391300201416
144 1759227247.8712277 0.17980551719665527
145 1759227248.2658565 0.39452147483825684
146 1759227248.3665938 0.10063934326171875
147 1759227248.4232132 0.056499481201171875
148 1759227248.4878988 0.06458878517150879
149 1759227248.5808072 0.09279584884643555
150 1759227248.850271 0.2693674564361572
151 1759227270.1985774 21.3481867313385
152 1759227270.3359163 0.13721323013305664
153 1759227270.374524 0.03851580619812012
154 1759227270.4254618 0.050847530364990234
155 1759227270.4788797 0.05330228805541992
156 1759227270.5376358 0.058647871017456055
157 1759227270.5962548 0.058511972427368164
158 1759227270.7270935 0.13074231147766113
159 1759227270.7562 0.028936386108398438
160 1759227270.88008 0.12378478050231934
161 1759227271.1938393 0.3136441707611084
162 1759227348.1988173 77.0049033164978
163 1759227357.3739693 9.169915437698364
164 1759227742.5314813 385.15742206573486
165 1759227742.612421 0.06823015213012695
166 1759227742.6552334 0.042699337005615234
167 1759227742.7702274 0.11489605903625488
168 1759227742.9002008 0.1298823356628418
169 1759227742.9421148 0.04181933403015137
170 1759227742.994511 0.05227208137512207
171 1759227746.2477074 3.253082513809204
172 1759227746.3028567 0.05503106117248535
173 1759227746.3860445 0.08309221267700195
174 1759227746.4329793 0.04675889015197754
175 1759227746.8426428 0.4042232036590576
176 1759227747.0034707 0.16071844100952148
177 1759227747.1996222 0.19608712196350098
178 1759227747.255832 0.056122779846191406
179 1759227747.497581 0.24164032936096191
180 1759227747.5623682 0.06464815139770508
181 1759227747.7060537 0.14356160163879395
182 1759227747.7655609 0.059343814849853516
183 1759227747.8209467 0.055322885513305664
184 1759227747.892394 0.07132768630981445
185 1759227874.9817805 127.08929967880249
186 1759227888.9259648 13.899981498718262
187 1759227889.0828173 0.15672755241394043
188 1759227889.1364765 0.05360150337219238
189 1759227889.3155575 0.17901134490966797
190 1759227889.483126 0.1674518585205078
191 1759227889.5349739 0.05168628692626953
192 1759227889.6543384 0.11925482749938965
193 1759227889.6997652 0.04530525207519531
194 1759227889.772432 0.07257962226867676
195 1759227889.868768 0.09622025489807129
196 1759227890.2241373 0.3552563190460205
197 1759227890.3207767 0.09652519226074219
198 1759227890.43932 0.11843752861022949
199 1759227891.2016733 0.762260913848877
Total time: 1450.3519079685211
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_column_queries_200/queries_8_columns/queries_8_columns_plans --train_label_file workloads/stats/varying_column_queries_200/queries_8_columns/queries_8_columns_time.txt --save_folder workloads/stats/varying_column_queries_200/queries_8_columns --predict_query_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns.sql --predict_label_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns_time.txt --contrastive
0 1759227894.4082205 0.09920954704284668
1 1759227894.4904068 0.08210158348083496
2 1759227894.550523 0.060025930404663086
3 1759227894.6796305 0.12897562980651855
4 1759227894.911756 0.23203754425048828
5 1759227895.0026171 0.09073591232299805
6 1759227895.321421 0.31868743896484375
7 1759227895.932211 0.6106889247894287
8 1759227895.9733272 0.04098367691040039
9 1759227896.0460582 0.0726315975189209
10 1759227945.499069 49.452860832214355
11 1759227945.5697744 0.07048988342285156
12 1759227945.7314823 0.16161274909973145
13 1759227945.8052342 0.0736079216003418
14 1759227946.1537516 0.3483860492706299
15 1759227946.626629 0.47280240058898926
16 1759227946.672096 0.04532909393310547
17 1759227946.7627766 0.0905451774597168
18 1759227946.8148968 0.0519871711730957
19 1759227946.8939214 0.07892298698425293
20 1759227946.98637 0.09235262870788574
21 1759227947.1575668 0.17110919952392578
22 1759227998.7758088 51.61817002296448
23 1759228008.7603402 9.984416723251343
24 1759228008.9216697 0.1612546443939209
25 1759228011.513953 2.5921754837036133
26 1759228011.6448648 0.13084673881530762
27 1759228011.7188401 0.07387375831604004
28 1759228011.7643247 0.04542851448059082
29 1759228011.8472373 0.08281636238098145
30 1759228011.9480534 0.10076165199279785
31 1759228100.558423 88.61018514633179
32 1759228100.9284995 0.3699619770050049
33 1759228101.0456266 0.11697912216186523
34 1759228101.1280859 0.08232927322387695
35 1759228101.1813388 0.05310773849487305
36 1759228101.5956128 0.41421961784362793
37 1759228102.5329995 0.9372661113739014
38 1759228102.6140723 0.08100533485412598
39 1759228102.8263152 0.21208596229553223
40 1759228103.5367792 0.7103457450866699
41 1759228103.7246451 0.18773794174194336
42 1759228103.7880135 0.06325292587280273
43 1759228103.8553805 0.06725263595581055
44 1759228109.8111784 5.955650329589844
45 1759228110.4276006 0.6162846088409424
46 1759228110.5089712 0.08128237724304199
47 1759228110.5684435 0.05942487716674805
48 1759228110.6397862 0.07123780250549316
49 1759228110.7973485 0.15747714042663574
50 1759228110.8483398 0.05086708068847656
51 1759228110.8868248 0.038388967514038086
52 1759228110.9296038 0.0426793098449707
53 1759228111.184262 0.25455689430236816
54 1759228111.4183872 0.2340226173400879
55 1759228111.5224595 0.10393977165222168
56 1759228111.5667136 0.04413938522338867
57 1759228111.7072926 0.14049363136291504
58 1759228111.8603644 0.15300273895263672
59 1759228111.9182103 0.05774950981140137
60 1759228112.0401738 0.12184548377990723
61 1759228112.080762 0.04051065444946289
62 1759228112.1875699 0.10672473907470703
63 1759228112.2697656 0.08212113380432129
64 1759228112.3698492 0.10002422332763672
65 1759228112.419126 0.04916262626647949
66 1759228138.956195 26.536945343017578
67 1759228139.0241666 0.067840576171875
68 1759228139.074791 0.05049705505371094
69 1759228636.1759195 497.10101103782654
70 1759228636.2913566 0.1119539737701416
71 1759228636.445444 0.15399169921875
72 1759228636.7030826 0.25753045082092285
73 1759228636.787874 0.08461236953735352
74 1759228636.8366427 0.0486605167388916
75 1759228636.934981 0.09824228286743164
76 1759228638.8395317 1.9044442176818848
77 1759228638.943805 0.1041712760925293
78 1759228638.984987 0.04107308387756348
79 1759228639.0130858 0.027990102767944336
80 1759228639.0677445 0.05454087257385254
81 1759228639.132334 0.0644681453704834
82 1759228639.2306974 0.09827399253845215
83 1759228639.2986789 0.06786942481994629
84 1759228641.1192243 1.820455551147461
85 1759228641.247826 0.12850213050842285
86 1759228641.5633337 0.31540608406066895
87 1759228642.5391338 0.9757065773010254
88 1759228642.5998487 0.06054401397705078
89 1759228642.6675286 0.06759262084960938
90 1759228642.7355552 0.06794977188110352
91 1759228642.8174314 0.08179235458374023
92 1759228642.9186792 0.10115242004394531
93 1759228642.9991255 0.0803372859954834
94 1759228643.0503356 0.05108189582824707
95 1759228643.0910285 0.04062628746032715
96 1759228643.1569312 0.06583642959594727
97 1759228643.225306 0.06831121444702148
98 1759228643.263931 0.03855299949645996
99 1759228643.3432412 0.07924556732177734
100 1759228643.471345 0.12804532051086426
101 1759228643.5982075 0.126784086227417
102 1759228643.711828 0.11354923248291016
103 1759228643.817871 0.10595297813415527
104 1759228643.946135 0.12819314002990723
105 1759228643.9943695 0.04812002182006836
106 1759228644.0624647 0.06802558898925781
107 1759228644.2152293 0.15266060829162598
108 1759228644.3417487 0.1264326572418213
109 1759228644.3848448 0.042990922927856445
110 1759228644.7987914 0.41386866569519043
111 1759228644.898209 0.09930205345153809
112 1759228644.980346 0.08204317092895508
113 1759228645.023406 0.042994022369384766
114 1759228645.121911 0.09843587875366211
115 1759228645.366325 0.24431514739990234
116 1759228645.416121 0.04970359802246094
117 1759228645.4930286 0.07679486274719238
118 1759228646.0146906 0.5215904712677002
119 1759228646.1539779 0.13919305801391602
120 1759228646.233678 0.07961106300354004
121 1759228646.2769656 0.04323220252990723
122 1759228646.3187466 0.04171586036682129
123 1759228646.388915 0.07010030746459961
124 1759228646.500632 0.11162805557250977
125 1759228649.3650675 2.864330530166626
126 1759228649.4606395 0.0954432487487793
127 1759228649.5082762 0.04751920700073242
128 1759228649.6208797 0.11250162124633789
129 1759228649.6794138 0.058455467224121094
130 1759228649.7599216 0.08045601844787598
131 1759228649.8170435 0.05702614784240723
132 1759228649.8606935 0.043553829193115234
133 1759228656.9319565 7.071192502975464
134 1759228656.9778965 0.045847415924072266
135 1759228657.0341194 0.056131601333618164
136 1759228657.085507 0.051287174224853516
137 1759228657.263658 0.17808294296264648
138 1759228657.3610039 0.09728312492370605
139 1759228657.425211 0.06414580345153809
140 1759228657.6579 0.23261594772338867
141 1759228657.71882 0.06081366539001465
142 1759228657.7897372 0.07084345817565918
143 1759228658.006665 0.21687078475952148
144 1759228658.1840084 0.1772770881652832
145 1759228658.2613444 0.07724523544311523
146 1759228658.3570733 0.09567022323608398
147 1759228658.4067776 0.0496368408203125
148 1759228658.4800758 0.07320117950439453
149 1759228658.5493104 0.06915831565856934
150 1759228658.8381298 0.2887279987335205
151 1759228667.6310985 8.792831182479858
152 1759228667.6818907 0.0506739616394043
153 1759228667.7246778 0.042710065841674805
154 1759228667.777324 0.05258321762084961
155 1759228667.8346758 0.05730009078979492
156 1759228667.897129 0.06240344047546387
157 1759228667.9694755 0.07226371765136719
158 1759228668.0978198 0.12828731536865234
159 1759228668.1328013 0.034891605377197266
160 1759228668.2185102 0.08564496040344238
161 1759228668.305254 0.08669185638427734
162 1759228745.8077455 77.5024266242981
163 1759228754.9313254 9.123470067977905
164 1759229133.2811034 378.34967017173767
165 1759229133.3657868 0.07708525657653809
166 1759229133.4113657 0.045404911041259766
167 1759229133.5278769 0.11638689041137695
168 1759229133.8405468 0.31256985664367676
169 1759229133.882483 0.04182076454162598
170 1759229133.9427614 0.06016373634338379
171 1759229136.74459 2.8017117977142334
172 1759229136.8002567 0.055539608001708984
173 1759229136.883696 0.08334183692932129
174 1759229136.9365995 0.05277419090270996
175 1759229137.3849554 0.44825100898742676
176 1759229137.5266216 0.14154791831970215
177 1759229137.723601 0.19686150550842285
178 1759229137.776746 0.05302882194519043
179 1759229137.852705 0.0758504867553711
180 1759229137.9160402 0.06325554847717285
181 1759229138.0746365 0.1584470272064209
182 1759229138.1478922 0.07314538955688477
183 1759229138.206093 0.05809807777404785
184 1759229138.2828534 0.07661604881286621
185 1759229260.8680649 122.585116147995
186 1759229274.8618476 13.986088991165161
187 1759229274.9316816 0.0696871280670166
188 1759229274.9887393 0.056960105895996094
189 1759229275.2781022 0.2892448902130127
190 1759229275.4381332 0.15987372398376465
191 1759229275.4873068 0.04903912544250488
192 1759229275.6211016 0.13369321823120117
193 1759229275.6711252 0.04985499382019043
194 1759229275.7411287 0.06986713409423828
195 1759229275.8395252 0.09825658798217773
196 1759229275.9106438 0.07101702690124512
197 1759229275.9740999 0.06335568428039551
198 1759229276.051355 0.07710790634155273
199 1759229276.9161158 0.8646385669708252
Total time: 1382.5685033798218
Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_column_queries_200/queries_9_columns/queries_9_columns_plans --train_label_file workloads/stats/varying_column_queries_200/queries_9_columns/queries_9_columns_time.txt --save_folder workloads/stats/varying_column_queries_200/queries_9_columns --predict_query_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns.sql --predict_label_file workloads/stats/varying_column_queries_200/queries_5_columns/queries_5_columns_time.txt --contrastive
0 1759229278.806967 0.09663152694702148
1 1759229278.8794942 0.07242584228515625
2 1759229278.9404635 0.060814857482910156
3 1759229279.0856082 0.14503860473632812
4 1759229279.3066688 0.22094249725341797
5 1759229279.395263 0.08847999572753906
6 1759229279.6565394 0.26117682456970215
7 1759229280.1382308 0.4815502166748047
8 1759229280.1817145 0.043361663818359375
9 1759229280.2609622 0.07914996147155762
10 1759229323.9619236 43.70086407661438
11 1759229324.03599 0.0739450454711914
12 1759229324.2038102 0.1677229404449463
13 1759229324.2783577 0.07443714141845703
14 1759229324.5268276 0.24833321571350098
15 1759229324.9255137 0.3985722064971924
16 1759229324.9690378 0.04339766502380371
17 1759229325.0412436 0.07206487655639648
18 1759229325.108113 0.0667562484741211
19 1759229325.1913116 0.08307194709777832
20 1759229325.2901762 0.09873008728027344
21 1759229325.475842 0.18556571006774902
22 1759229376.4496055 50.9736545085907
23 1759229384.432528 7.982788324356079
24 1759229384.628043 0.19538640975952148
25 1759229387.0930047 2.464794635772705
26 1759229387.1967123 0.10358595848083496
27 1759229387.253615 0.05679512023925781
28 1759229387.29893 0.04522061347961426
29 1759229387.401988 0.10295462608337402
30 1759229387.5103033 0.10817456245422363
31 1759229464.978049 77.46763181686401
32 1759229465.0789666 0.10074710845947266
33 1759229465.3380983 0.2590148448944092
34 1759229465.4374013 0.09912419319152832
35 1759229465.4977715 0.06025576591491699
36 1759229465.9142444 0.4163649082183838
37 1759229466.590765 0.6764004230499268
38 1759229466.6789575 0.08808612823486328
39 1759229466.8724313 0.1933891773223877
40 1759229467.1845589 0.3119778633117676
41 1759229467.361474 0.17678213119506836
42 1759229467.430607 0.06900215148925781
43 1759229467.4987743 0.06805992126464844
44 1759229472.8809502 5.382075071334839
45 1759229473.1250484 0.24398493766784668
46 1759229473.1956453 0.07041478157043457
47 1759229473.246221 0.05045938491821289
48 1759229473.315183 0.06882810592651367
49 1759229473.519964 0.20465993881225586
50 1759229473.5735476 0.05346274375915527
51 1759229473.6144948 0.04084038734436035
52 1759229473.6573155 0.0427095890045166
53 1759229473.896814 0.23938298225402832
54 1759229474.1486137 0.25168919563293457
55 1759229474.2254016 0.07668375968933105
56 1759229474.2734628 0.04793572425842285
57 1759229474.3204567 0.046875
58 1759229474.4655209 0.14494585990905762
59 1759229474.5230455 0.0574038028717041
60 1759229474.6477823 0.1246333122253418
61 1759229474.6915805 0.0436859130859375
62 1759229474.8053377 0.1136465072631836
63 1759229474.8937564 0.0883033275604248
64 1759229475.0068586 0.1129910945892334
65 1759229475.0636983 0.05672907829284668
66 1759229501.1337173 26.06991195678711
67 1759229501.203103 0.06925320625305176
68 1759229501.2550142 0.051784515380859375
69 1759229987.3999674 486.1448483467102
70 1759229987.5456212 0.13514375686645508
71 1759229987.6563308 0.1105952262878418
72 1759229987.9059017 0.24946331977844238
73 1759229987.996766 0.09073877334594727
74 1759229988.0446746 0.04780912399291992
75 1759229988.1378188 0.09303927421569824
76 1759229990.2039175 2.065990447998047
77 1759229990.3206189 0.11655712127685547
78 1759229990.36856 0.04781508445739746
79 1759229990.3993 0.030654191970825195
80 1759229990.458276 0.058881282806396484
81 1759229990.5289245 0.07056212425231934
82 1759229990.6235058 0.09449291229248047
83 1759229990.6982718 0.0746772289276123
84 1759229992.7633474 2.064964771270752
85 1759229992.9227886 0.15932989120483398
86 1759229993.2393224 0.3164188861846924
87 1759229994.2439957 1.004535436630249
88 1759229994.2953985 0.05128812789916992
89 1759229994.366925 0.07141351699829102
90 1759229994.4413817 0.07436823844909668
91 1759229994.5160806 0.0745999813079834
92 1759229994.6278822 0.11165189743041992
93 1759229994.701305 0.07331275939941406
94 1759229994.7556775 0.05427742004394531
95 1759229994.8082306 0.05239605903625488
96 1759229994.8747735 0.06645345687866211
97 1759229994.9473803 0.07248878479003906
98 1759229994.9967344 0.049231529235839844
99 1759229995.087259 0.0904090404510498
100 1759229995.223785 0.13642191886901855
101 1759229995.3752415 0.15133166313171387
102 1759229995.4788678 0.10352802276611328
103 1759229995.5907266 0.11174464225769043
104 1759229995.7212424 0.1304166316986084
105 1759229995.780725 0.05937790870666504
106 1759229995.8515627 0.07073736190795898
107 1759229996.0484724 0.19681549072265625
108 1759229996.1803446 0.13176202774047852
109 1759229996.2314298 0.05098390579223633
110 1759229996.6379497 0.4063892364501953
111 1759229996.741133 0.10306763648986816
112 1759229996.8225572 0.08126139640808105
113 1759229996.867083 0.04441046714782715
114 1759229997.1243496 0.2571256160736084
115 1759229997.3877966 0.26334142684936523
116 1759229997.4381125 0.05019426345825195
117 1759229997.5220542 0.08380579948425293
118 1759229997.9940696 0.4719221591949463
119 1759229998.1268346 0.1325831413269043
120 1759229998.2269008 0.09996366500854492
121 1759229998.2730048 0.04598116874694824
122 1759229998.3174918 0.04438424110412598
123 1759229998.3676648 0.05006718635559082
124 1759229998.4902213 0.12245774269104004
125 1759230000.8221197 2.3317902088165283
126 1759230000.9127674 0.09049701690673828
127 1759230000.9657452 0.05285358428955078
