Using Bao: True
python3 baoctl.py --train_mode retrain --dataset stats --repeat 0 --alpha 0.5 --train_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_plans --train_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --save_folder workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2 --predict_query_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/stats/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt
62 1759268858.5056825 0.061589956283569336
63 1759268858.5808134 0.07501697540283203
64 1759268858.6515055 0.0705711841583252
65 1759268858.7171395 0.06552934646606445
66 1759268858.7912295 0.07393717765808105
67 1759268858.8556678 0.06432723999023438
68 1759268858.9259953 0.07020831108093262
69 1759268858.9928243 0.06672072410583496
70 1759268859.0657427 0.07281136512756348
71 1759268859.151972 0.0861048698425293
72 1759268859.2170172 0.0649271011352539
73 1759268859.2938573 0.07673788070678711
74 1759268859.3537705 0.05981183052062988
75 1759268859.4125993 0.05873274803161621
76 1759268859.5087771 0.09604501724243164
77 1759268859.5841148 0.07523036003112793
78 1759268859.6773922 0.09313130378723145
79 1759268859.745802 0.06830716133117676
80 1759268859.812434 0.0665125846862793
81 1759268859.880861 0.06830310821533203
82 1759268859.9470785 0.0661153793334961
83 1759268860.0169828 0.06977534294128418
84 1759268860.090253 0.07315516471862793
85 1759268860.162917 0.07255983352661133
86 1759268860.2377484 0.07471394538879395
87 1759268860.3077998 0.069915771484375
88 1759268860.3794372 0.07153654098510742
89 1759268860.5132773 0.1337289810180664
90 1759268860.583356 0.06997489929199219
91 1759268860.6482182 0.06476259231567383
92 1759268860.71202 0.06370115280151367
93 1759268860.7896366 0.07752537727355957
94 1759268860.852561 0.06283116340637207
95 1759268860.9146674 0.0619959831237793
96 1759268860.9744248 0.05965828895568848
97 1759268861.0339506 0.05942487716674805
98 1759268861.0994244 0.06537389755249023
99 1759268861.169326 0.06979870796203613
100 1759268861.2382393 0.06876873970031738
101 1759268861.314337 0.07597923278808594
102 1759268861.389813 0.07532119750976562
103 1759268861.461444 0.0715181827545166
104 1759268861.5336647 0.07209157943725586
105 1759268861.601388 0.06760978698730469
106 1759268861.7049694 0.10340309143066406
107 1759268861.7748442 0.0697634220123291
108 1759268862.522896 0.7479500770568848
109 1759268862.5942695 0.07126712799072266
110 1759268862.6707816 0.07640838623046875
111 1759268862.7362015 0.06531357765197754
112 1759268862.8066223 0.07031559944152832
113 1759268862.880452 0.07372856140136719
114 1759268862.9455955 0.06500840187072754
115 1759268863.016504 0.07078337669372559
116 1759268863.0812328 0.06460928916931152
117 1759268863.1590624 0.07767653465270996
118 1759268863.2133155 0.05411338806152344
119 1759268863.2750657 0.0616602897644043
120 1759268863.344258 0.06905865669250488
121 1759268863.4128177 0.0684671401977539
122 1759268863.6066916 0.1937706470489502
123 1759268863.6775217 0.07071638107299805
124 1759268863.7373147 0.059685707092285156
125 1759268863.8066735 0.06923913955688477
126 1759268863.8742092 0.06741619110107422
127 1759268863.9369705 0.06264996528625488
128 1759268864.0045278 0.0674591064453125
129 1759268864.0728514 0.0682213306427002
130 1759268864.1366348 0.06360721588134766
131 1759268864.2198782 0.0831294059753418
132 1759268864.28404 0.06404328346252441
133 1759268864.3600667 0.0758659839630127
134 1759268864.4220932 0.061872243881225586
135 1759268864.4855006 0.06325554847717285
136 1759268864.5561016 0.07046175003051758
137 1759268864.6242478 0.06800413131713867
138 1759268864.6870198 0.06267285346984863
139 1759268864.7464561 0.059311628341674805
140 1759268865.4684894 0.7219011783599854
141 1759268865.5374916 0.06886887550354004
142 1759268865.606317 0.06868743896484375
143 1759268865.68966 0.08319664001464844
144 1759268865.8273253 0.13753437995910645
145 1759268865.897911 0.07050561904907227
146 1759268866.04698 0.1490006446838379
147 1759268866.113511 0.06645894050598145
148 1759268866.1920786 0.0785071849822998
149 1759268866.2591498 0.06689333915710449
150 1759268866.3355546 0.07633280754089355
151 1759268866.4374473 0.10178947448730469
152 1759268866.5104077 0.07285547256469727
153 1759268866.5830276 0.07247662544250488
154 1759268866.6256382 0.042507171630859375
155 1759268866.6900928 0.06435632705688477
156 1759268866.7548468 0.06459307670593262
157 1759268866.8260088 0.07105064392089844
158 1759268866.8936827 0.06757092475891113
159 1759268866.9680076 0.07422494888305664
160 1759268867.0798187 0.11170005798339844
161 1759268867.1475153 0.06759428977966309
162 1759268867.2102501 0.06263375282287598
163 1759268867.2947109 0.08436107635498047
164 1759268867.3558457 0.06102466583251953
165 1759268867.4256241 0.06967592239379883
166 1759268867.4918938 0.06616473197937012
167 1759268867.5573053 0.06531953811645508
168 1759268867.624092 0.0666816234588623
169 1759268867.6849658 0.060736656188964844
170 1759268867.7536435 0.0685727596282959
171 1759268867.824335 0.0705716609954834
172 1759268867.9083679 0.08389854431152344
173 1759268867.9717855 0.06330037117004395
174 1759268868.0423458 0.07044506072998047
175 1759268868.102682 0.060225486755371094
176 1759268868.1762738 0.07349610328674316
177 1759268868.2448757 0.06850576400756836
178 1759268868.3136835 0.06869769096374512
179 1759268868.3778548 0.06407666206359863
180 1759268868.445031 0.06708383560180664
181 1759268868.5183713 0.07323265075683594
182 1759268868.579637 0.06114602088928223
183 1759268868.786931 0.2071993350982666
184 1759268868.846384 0.05940866470336914
185 1759268868.936023 0.0895700454711914
186 1759268869.0106323 0.07451319694519043
187 1759268869.0852828 0.07455039024353027
188 1759268869.1787753 0.09339547157287598
189 1759268869.2429595 0.0640869140625
190 1759268869.3189268 0.07586836814880371
191 1759268869.3907747 0.07175135612487793
192 1759268869.4564743 0.06560373306274414
193 1759268869.5319095 0.0753324031829834
194 1759268869.593773 0.06177330017089844
195 1759268869.6680403 0.07417678833007812
196 1759268869.7792583 0.11112642288208008
197 1759268869.849298 0.06994819641113281
198 1759268869.9182353 0.0688474178314209
199 1759268869.9977198 0.07939410209655762
Total time: 15.844367980957031
