Using Bao: True
python3 baoctl.py --train_mode retrain --dataset job-light-ranges --repeat 0 --alpha 0.5 --train_query_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_plans --train_label_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --save_folder workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2 --predict_query_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2.sql --predict_label_file workloads/job-light-ranges/varying_value_distribution_queries_200/beta_distribution_2range/value_distribution_7_2/value_distribution_7_2_time.txt --contrastive
3 1759499023.5132363 2.3938515186309814
4 1759499024.058589 0.5452558994293213
5 1759499027.6614513 3.6027116775512695
6 1759499028.4258456 0.764251708984375
7 1759499029.5875113 1.1615362167358398
8 1759499032.7643464 3.176682472229004
9 1759499033.351919 0.5874550342559814
10 1759499034.1381984 0.7861459255218506
11 1759499035.3174975 1.1791486740112305
12 1759499035.6656058 0.3479495048522949
13 1759499037.345193 1.6794111728668213
14 1759499037.908898 0.5635743141174316
15 1759499038.4365115 0.5274889469146729
16 1759499039.5250137 1.0883963108062744
17 1759499041.719321 2.1941654682159424
18 1759499041.905563 0.18611907958984375
19 1759499042.5201218 0.6144351959228516
20 1759499043.0099227 0.48961687088012695
21 1759499043.6968799 0.6868317127227783
22 1759499048.381863 4.684907674789429
23 1759499048.8618033 0.4798128604888916
24 1759499052.9507687 4.088832855224609
25 1759499053.8390439 0.8881540298461914
26 1759499054.4428046 0.6035492420196533
27 1759499057.111925 2.6689982414245605
28 1759499059.1500392 2.0380406379699707
29 1759499061.1595008 2.009296178817749
30 1759499065.6745868 4.514963388442993
31 1759499067.5955997 1.920886754989624
32 1759499068.4977083 0.9019505977630615
33 1759499071.3522346 2.8543813228607178
34 1759499072.2496212 0.8972680568695068
35 1759499076.0587964 3.8090460300445557
36 1759499076.5592277 0.5002899169921875
37 1759499077.4269626 0.8676152229309082
38 1759499077.9336033 0.5065081119537354
39 1759499078.4761257 0.5423903465270996
40 1759499081.52195 3.0456597805023193
41 1759499084.3547513 2.832686185836792
42 1759499085.5062592 1.1514010429382324
43 1759499086.0284064 0.5220305919647217
44 1759499088.7444613 2.7159087657928467
45 1759499089.281978 0.5373642444610596
46 1759499090.2720551 0.9900021553039551
47 1759499091.0640926 0.7918572425842285
48 1759499093.0322642 1.96799635887146
49 1759499093.4912443 0.4588618278503418
50 1759499094.463241 0.9718706607818604
51 1759499095.2150395 0.7517187595367432
52 1759499095.462423 0.24720358848571777
53 1759499097.8876398 2.4251110553741455
54 1759499100.866778 2.97902774810791
55 1759499101.6630435 0.7961649894714355
56 1759499103.6560621 1.99285888671875
57 1759499106.6698616 3.013620138168335
58 1759499108.5324242 1.8624897003173828
59 1759499112.8422055 4.30965518951416
60 1759499113.25295 0.41063690185546875
61 1759499115.151233 1.898146152496338
62 1759499115.5753129 0.4239635467529297
63 1759499118.6399248 3.064455270767212
